created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
15-10-2020 0.22,1.32E+18,.@realDonaldTrump has bragged about being a terrible father in the past. He's proving once again that he wasn't kidding. #trump,0,0,TweetCaster for Android,306232704,Mother of Dragonflies,SharpInk,"Sharp things, inky things and zombies, oh my!",27-05-2011 14.34,19,Land of The Walking Dead,,,,,,,,2.27.04
15-10-2020 0.22,1.32E+18,"@blumspew @jhaletweets @MaryEMcGlynn I’m waiting until #November3rd, goin 2 a #PollingPlace &amp; mailing in @ a #PostOffice (NOT a ballot box). I’ve #Voted #Trump 4 yrs ago &amp; doin so again on #ElectionDay. No shenanigans I’m committing. My choice, my rite, my life. I always #SaveAmericaVoteRed. #PrayForMe https://t.co/KylNRZpDhU",0,0,Twitter for iPhone,746448169,nosnhoJ yorT 🎃🧛🏻🦇🌝⚰️,littlehoss16j,"Fan of: @NASCAR/@49ers, #HardRock/#HeavyMetal, #Batman/#DannyPhantom, #Cartoons/#VideoGames! Fave VAs: @GreyDeLisle, @VOColleen, @jhaletweets, @LoriAlan1, etc.",09-08-2012 3.19,19062,"Patterson, California",37.471623,-121.1296949,,United States of America,North America,California,CA,2.28.02
15-10-2020 0.22,1.32E+18,"P. A. T. H. E. T. I. C. 
All #Trump has is insults &amp; lies. https://t.co/uLSdn0DPzA",0,0,Twitter for Android,1.17E+18,Lee Saunders,LeeSaunders72,Actress | Old soul young at heart | Coffee addict,16-09-2019 7.58,1069,"Leeds/Manchester/London, UK",54.7023545,-3.2765753,,United Kingdom,Europe,,,2.28.05
15-10-2020 0.22,1.32E+18,#HunterBiden #DrainTheSwamp #BidenHarris2020 #Biden2020 #DumpTrump2020 #VoteBiden #TrumpIsALaughingStock #DonaldTrump #TrumpLiedPeopleDied #VoteBlueToSaveAmerica https://t.co/41SPunMb2m,0,0,Twitter for iPhone,7.49E+17,Colocho,c0locho,*Child of God- An Army Veteran - proud American-stock trader-soccer player,30-06-2016 18.44,77,"Boca Raton, FL",26.3586885,-80.0830984,Boca Raton,United States of America,North America,Florida,FL,2.28.09
15-10-2020 0.22,1.32E+18,"#Trump says children don't transmit SARS-CoV-2, but science says otherwise. A study out of Poland found that asymptomatic children under the age of 3 may effectively transmit SARS-CoV-2 to adults and other children. #COVID19 

https://t.co/HLUhWjVg3t",0,0,Twitter Web App,1.21E+18,GryphonsPerch,GryphonsPerch,"“Keep your face always toward the sunshine, and shadows will fall behind you.” - Walt Whitman
#BlackLivesMatter #GoodTrouble #Feminist #LGBTQA",05-01-2020 16.26,59,An Internet POP near you,,,,,,,,2.29.03
15-10-2020 0.22,1.32E+18,NO! @RealDonaldTrump is #ImpeachedForever. The #Senate under #MitchMcConnell REFUSED to Remove #Trump. He has NOT been acquitted of anything. https://t.co/LJiFLvY18q,0,0,Twitter Web App,167415857,Anna M Shepard,FiredUpInLV2,"Proud to be an American! #Dem #Poet & #Hashtagger / My motto: 'LEND A HAND, WHEN YOU CAN!' / https://t.co/OYZrqhhluk",16-07-2010 14.49,1727,Las Vegas NV,,,,,,,,2.29.07
15-10-2020 0.22,1.32E+18,"#Trump moves from using Barron to promote his ""open up the schools"" BS to bragging about how many doctors were treating him for Covid and how out of everybody, all those important doctors, HE was the one who knew best how to treat and cure it.",3,1,Twitter Web App,8436472,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",26-08-2007 5.56,1185,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,2.30.00
15-10-2020 0.22,1.32E+18,"#Trump 

Nous sommes bel et bien au tournant de la campagne ! 

Joe Biden a rencontré au moins deux des partenaires commerciaux étrangers de son fils Hunter: 
Vadym Pozharsky 
et Jonathan Li 
#BidenGate https://t.co/2dJxSHxhU6",8,9,Twitter for Android,7.71E+17,Samsonite07,kleensamsonite,"🇮🇱🇺🇸🇨🇿 God Before!! Pro-TRUMP-POUTINE-Bolsanaro-ISRAËL- Anti-UE  
Blocked  by Sellin, Henneton,Clemenceau, Araud, Faiche,Corbe,'Braana ,Haim,...😂",01-09-2016 21.38,3847,Costa Rica,10.2735633,-84.0739102,,Costa Rica,North America,,,2.30.04
15-10-2020 0.22,1.32E+18,"Iowa, the 4th-highest state for rate of COVID-19 infections, surpasses 100,000 cases as Trump plans rally there 

https://t.co/HDdnlLQV2a
Iowa Trump Rally #Iowa #TrumpIsALaughingStock #TrumpPence2020 #Trump #VoteHimOut #VoteBlueToEndThisNightmare #VoteBiden #VoteBidenHarris2020",0,0,Twitter Web App,1.28E+18,NJ Music Fan,JosephC06070296,"Guy from Jersey, Rock Music Fan, Down the Shore Everything's All Right, What's So Funny About Peace, Love & Understanding, Ridin' with Biden, Bruce is my Boss",25-06-2020 0.13,5,,,,,,,,,2.30.08
15-10-2020 0.22,1.32E+18,"@tteribul @ksyroark @InmanLoralee @JellyPony3 @LadyCesar2018 @Thecandygirl1 @_stevecharles @Pasquinadevil @kandygill7 @mscharliegirl75 @Kikarasu Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020",3,3,Twitter Web App,1.01E+18,TheCupofJoeintheD,CupofJoeintheD2,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD",27-06-2018 12.42,5561,"In the ""D""",,,,,,,,2.31.02
15-10-2020 0.22,1.32E+18,"Less than 2 weeks before Election Day, in 2016 #Trump wrote his campaign a $10 million check, publicly calling it a loan. Federal law enforcement officials suspected, that money moving through the #Egyptian bank could connect to Trump's #campaigndonation https://t.co/2CTEgVxxa9",2,3,Twitter Web App,1956754434,mclozano1111,mclozano1111,"Independent, Peacemaker, Spiritual, Seeking Justice and Equality for All, Environmentally Conscious, Dog Lover, Online Activist",12-10-2013 14.38,1564,Hallandale Beach,25.9812025,-80.148379,,United States of America,North America,Florida,FL,2.31.05
15-10-2020 0.22,1.32E+18,"@tteribul @MelliBitch @du_mob @jtlittle19 @Tazdad8 @fuffy52 @sparks4d @MariaEHerrera1 @lorettaslaught1 @no_one_here_7 @Crixiest @dottyinaction @BurkhardConnie @BIvy0303 @SnowWhiteheart @AndyAccioli @aSnarkyActivist @RobertEdgemon2 @dabbienormal11 Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020",4,0,Twitter Web App,1.01E+18,TheCupofJoeintheD,CupofJoeintheD2,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD",27-06-2018 12.42,5561,"In the ""D""",,,,,,,,2.31.09
15-10-2020 0.22,1.32E+18,Hunter Biden’s alleged laptop: an explainer https://t.co/YUT4xRCGP8 #Trump #Russia #Giuliani #HunterBiden #Biden #TrumpDirtyTrick #NewsCorp #NYPost #RupertMurdoch #Murdoch #Rudy #Putin #Ukraine,1,0,Twitter Web App,118058516,tim schreier,timschreiernyc,"Personal Bookmarks in #Solutions #Media,  #AccesstoOpportunity #PurposeEconomy #CSR #Cities #NewLocalism #Healthcare #DigitalHealth #Genomics and #TrumpFascism",27-02-2010 13.24,881,New York NY,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,2.32.03
15-10-2020 0.22,1.32E+18,"On @CourtTV I comment on the Judge #AmyComeyBarrett Senate confirmation hearing for #SCOTUS covering the #secondamendment and #constitutionalrights.

#politics #constitution #civilrights #SupremeCourtConfirmation  #judgebarrett #rgb #trump  https://t.co/SdDcbvuUel",3,2,Twitter Web App,930882908,Joseph Low,JosephHLow,"Joseph Low has dedicated his life to fighting for our rights as citizens against the oppression of insurance companies, corporations, and even the government.",07-11-2012 0.54,303,"Long Beach, CA",33.7690164,-118.191604,Long Beach,United States of America,North America,California,CA,2.32.06
15-10-2020 0.23,1.32E+18,@TheRickWilson #Trump supporters are always so angry,0,0,Twitter for iPhone,81572509,Nita,sweetnitatweets,,11-10-2009 11.09,23,the World,,,,,,,,2.33.00
15-10-2020 0.23,1.32E+18,"@tteribul @MariaEHerrera1 @lorettaslaught1 @no_one_here_7 @Crixiest @dottyinaction @BurkhardConnie @BIvy0303 @SnowWhiteheart @AndyAccioli @aSnarkyActivist @RobertEdgemon2 @dabbienormal11 Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020",3,1,Twitter Web App,1.01E+18,TheCupofJoeintheD,CupofJoeintheD2,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD",27-06-2018 12.42,5561,"In the ""D""",,,,,,,,2.33.04
15-10-2020 0.23,1.32E+18,"Early Vote ☑️ 
Vote like your life depends on it!
#vote2020
#VoteHimOut2020 
#VoteBiden 
#Biden 
#Trump",1,1,Twitter for Android,8.67E+17,Cole3_Survivor,Cole307489271,"Greatest blessing being a #Mother. #CardiacArrestSurvivor & Heart Health Advocate. Love Music & Politics. As a Independent I see both sides
#Blessed #VoteEarly",24-05-2017 2.07,424,United States,39.7837304,-100.4458825,,United States,North America,,,2.34.01
15-10-2020 0.23,1.32E+18,"@tteribul @HERthought @von67trumpet @Tyhaipropman @Sam_Vote_FBR @peggy_ridgway @OlderthanU70 @Hawkwind68 @AliNerdyGirlChi @LindaBeller1 @Me1rose6 @fluffymeow_ @BlueWaveTsunami @peanutbuster4 @ZoeCongress2020 @LeonieBelcher @WorldwoutTrump @TXhoneydew @MikeLastort Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020",7,2,Twitter Web App,1.01E+18,TheCupofJoeintheD,CupofJoeintheD2,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD",27-06-2018 12.42,5561,"In the ""D""",,,,,,,,2.33.08
15-10-2020 0.23,1.32E+18,Twitter Locks Out Jack Posobiec Over Hunter Biden Tweet#oann #HunterBiden #HunterBidenEmails #JoeBiden #Trump  https://t.co/ZoN9Y9XFWa,0,0,Twitter for iPhone,364373899,Jeffrey Hester,Megaphone_Jeff,"Retired P.E. Teacher/Football/Basketball Coach. 85% of #MEDIASUCKS. #MAGA #KAG2020 #TRUMP2020 Motorcyclist, Happily Married.",29-08-2011 17.24,4167,I live next door to you.,,,,,,,,2.34.05
15-10-2020 0.23,1.32E+18,"@tteribul @DesireeRN76 @RobertH39503232 @jeffreyvansharp @ManhattanResist @claypaulnobles @DelArnoldAB @shereenskee2 @coopsquad07 @SanClementeJedi @foltown @melinda81823376 @a_eridani @Jat32244 @CDFleming5 @HollyWouldnt777 @Eliz2Vargas Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020",4,1,Twitter Web App,1.01E+18,TheCupofJoeintheD,CupofJoeintheD2,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD",27-06-2018 12.42,5561,"In the ""D""",,,,,,,,2.34.09
15-10-2020 0.23,1.32E+18,"@tteribul @kristyshl @AndreaMcManus3 @GinaMarie1952 @BUSHADEMOCRAT @JebelliReza @Dierdres @pergolaman @KARMAHEARDU @vaato5455 @Mariodt13 @blueskydriving @Mega_Super_Cat @rebeccaj1111 @simbolism1 @Cucker_T Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020",7,3,Twitter Web App,1.01E+18,TheCupofJoeintheD,CupofJoeintheD2,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD",27-06-2018 12.42,5561,"In the ""D""",,,,,,,,2.35.03
15-10-2020 0.23,1.32E+18,"At Trumps Iowa rally right now which has a two-fold spike of COVID, they are blaring Phil Collins: Something In the Air Tonight‼️Yeah dumbasses- it’s called COVID19💁‍♂️ #Trump #realDonaldTrump #TrumpIsToBlame #TrumpKilledYourLovedOne #TrumpInfectedHisSpawn #TrumpCovid19 #Spreading",2,2,Twitter for iPhone,2590130982,jay vee,oso1mex,"Fun n freewheeling, too pragmatic for my own good, Govt seems to forget who they work for regardless if u voted for them or not: We the Ppl🇺🇸Wake Up‼️I RESIST",26-06-2014 19.25,1701,"Lake Balboa, Los Angeles",34.1938237,-118.5010456,Los Angeles,United States of America,North America,California,CA,2.35.06
15-10-2020 0.23,1.32E+18,"#Economía Empresarios mexicanos consideran que reelección de #Trump tendría repercusiones positivas para #México 
https://t.co/vwP0pfPFKe",0,0,Twitter Web App,1.29E+18,FronteraInformativa,FronteraInform1,"Somos un medio de comunicación regional con visión global. Noticias de Tamaulipas, México y el mundo.",03-08-2020 21.39,12,"Reynosa, Tamaulipas",26.0704018,-98.2963932,Reynosa,Mexico,North America,Tamaulipas,TAM,2.36.00
15-10-2020 0.23,1.32E+18,"By this time next week #Trump is going to be insisting that he didn't actually need any drugs and that he beat Covid completely by himself, through sheer force of will.",1,1,Twitter Web App,8436472,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",26-08-2007 5.56,1185,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,2.36.04
15-10-2020 0.23,1.32E+18,"#Noticias 1⃣El historial económico del presidente nunca encajó del todo con la historia en blanco y negro contada por sus ardientes fanáticos o sus furiosos enemigos. Y la deuda federal ha aumentado en 5,6 billones de dólares bajo la supervisión de #Trump 
https://t.co/TW073FLG0p https://t.co/KY8mZkcIrF",1,0,Twitter Web App,128696397,JERSON PINZON,JersonPinzon26,International Business-Journalism #PeriodismoSinCensura. Seamos el cambio para el país +360 experiencias inolvidables. Opiniones y posiciones a titulo personal.,01-04-2010 22.56,333,,,,,,,,,2.36.08
15-10-2020 0.23,1.32E+18,"@AmerIndependent Pretty scary, considering #Trump’s attacks on #FreeSpeech &amp; our rights to peaceably assemble.",5,0,Twitter for iPhone,8.55E+17,Kelly Morales,RealKellyJones,"Mom to 3 amazing kids who aren't allowed to follow me ❤️ Writer, Speaker, living joyously &  staying strong, Pro Se. #DomesticAbuse #survivor advocate.",21-04-2017 1.14,37155,"Texas, USA",31.8160381,-99.5120986,,United States of America,North America,Texas,TX,2.37.01
15-10-2020 0.23,1.32E+18,"@realDonaldTrump 

#Trump is the perfect example of why we need to invest more in our educational system.

If we had more smart people, this wouldn't have happened.",0,0,Twitter for Android,9.01E+17,Bobby The Cat,BobbyTheCat4,Fat furry social justice cat-grenade. A one eyed cat in the land of the blind is king.,26-08-2017 13.56,39,Yahupitz USA,,,,,,,,2.37.05
15-10-2020 0.23,1.32E+18,https://t.co/LL7YmVonEP #DonaldTrump,0,0,Twitter Web App,17825469,"Robert Monroe, Jr.",BMo2xl,,03-12-2008 1.56,632,"Schenectady, New York",42.8142432,-73.9395687,Schenectady,United States of America,North America,New York,NY,2.37.09
15-10-2020 0.23,1.32E+18,"it resulted in a #mass #stock #selloff. To the #public, Trump declared that the coronavirus was “very much under control” &amp; that the “Stock Market starting to look very good to me!”

""Two days after #Trump’s tweet claiming the stock market was looking “very good,” an #email was",0,1,Twitter Web App,21906070,DUMP TRUMP,Kegan05,"Political Junkie, Ex-GOP, now Independent, disgusted by Trump Administration and #GOP who covers for him.

No DM's please.",25-02-2009 19.27,16172,NorthWest USA,,,,,,,,2.38.02
15-10-2020 0.23,1.32E+18,"#trump This monster not only got infected himself with  Chrono 19 he also expose his wife who is much younger than him and his son to the virus. He has sadistic behavior, he wants to destroy America maybe he’s Russian agent.🦠🦠🦠🦠🦠🦠🦠🤡🤡🤡🤡🤡🤡🤡🤡🚫🚫🚫🔴👹👿🎃😡😡😡😡🇺🇸🇺🇸 https://t.co/xzdmGWyyiS",0,0,Twitter for iPhone,48206033,James,papa__bear,,18-06-2009 2.04,16,,,,,,,,,2.39.00
15-10-2020 0.23,1.32E+18,"#CharlesKoch #DonaldTrump 

The Great Barrington Declaration: Capitalism’s global policy of herd immunity https://t.co/bzmBK6zPyn",0,0,Twitter Web App,1.23E+18,liz.lawr.,inatimeofdeceit,"Corbett - god feeds the ravens 🇨🇦🏴󠁧󠁢󠁳󠁣󠁴󠁿🇬🇧

Covid has magnified the ills of the world.",24-02-2020 19.31,495,"Ontario, Canada",50.000678,-86.000977,,Canada,North America,Ontario,ON,2.38.06
15-10-2020 0.23,1.32E+18,#BountyGate #Trump #PutinsPuppet There is a solution: #VoteByeDon and vote out #ComplicitGOP https://t.co/yQgVlpwIzF,0,0,Twitter for iPhone,2612213790,dlewis,sk54345,,08-07-2014 19.48,13,,,,,,,,,2.39.04
15-10-2020 0.23,1.32E+18,"@MarshaBlackburn @kayleighmcenany 🚨 #Trump  FAILED  #America 

#Trump FAILED to handle #COVID19 leading to 216,000+ DEAD #Americans.

There’s NO end for #COVID DEATHs until at least Mid-2021.

#TRUMP is also NEGLIGENT in his response to #ClimateEmergency.

#TrumpIsACompleteFailure",3,2,Twitter for iPhone,1.01E+18,Inconvenient Truth 🌊🌊🌊,InconvenientTr5,Spreading the #Truth. #ScienceMatters. #TrumpLiesAmericansDIE.  #VOTE #TrumpCrimeFamily OUT on #ElectionDay,17-06-2018 5.30,812,#BlueWave USA 🌊🌊🌊🌊🌊,,,,,,,,2.39.07
15-10-2020 0.24,1.32E+18,#MAGA #Trump #MAGA2020 #Trump2020 #GOP 🖕🖕🖕 https://t.co/C48ynEkypU,0,0,Twitter for Android,3096665071,Elector Shawn,ShittyShawn24,"Money Lynch Seahawks fan account 🏈🏈🏈

Swain Train Conductor. I follow 12s. Follow back, shorty! GO HAWKS",18-03-2015 18.31,322,"Renton, WA",47.4799078,-122.2034496,,United States of America,North America,Washington,WA,2.40.01
15-10-2020 0.24,1.32E+18,"@jack @nypost #traitor #seditionist #BigTechCoup #EnemyOfThePeople 

#Trump needs to freeze all your bank accounts and assets... You are 100% an #EnemyOfThePeople 

#MAGA #Trump2020",1,0,Twitter for iPhone,1.14E+18,Garth,Garthicus2,"Born and bred Albertan, #firewallAB #albertaseparation #wexit opinions my own #Alberta4All",22-06-2019 2.36,467,Republic of Alberta,55.001251,-115.002136,,Canada,North America,Alberta,AB,2.40.05
15-10-2020 0.24,1.32E+18,@DevinNunes Parents of these kids pay your salary. You work for THEM. Not #Trump. https://t.co/LoSf3Xyscm,0,0,Twitter for iPhone,67199358,Pat  Szczepanski,pszczepanski,"Married, two kids, one grandchild,lib/progressive Love reading anything WW2. Pro-Choice Catholic #TheResistance #Resist 💪🏿💪🏽💪🏻🌈(Photo-NationalArchives)",20-08-2009 2.17,2986,,,,,,,,,2.40.09
15-10-2020 0.24,1.32E+18,#Trump must win or America ceases to exist. https://t.co/10iPoDFGp8,1,0,Twitter Web App,1.28E+18,SwampDrainX,SwampDrainX,"🇺🇸 #Trump2020 🇺🇸 #MAGA 🇺🇸 #KAG  😎 IFB
🏆 @COsweda 🏆 @RealJamesWoods 
🏆 @CatTurd2 🏆 @JanetOssebaard  
🏁 #HCQ 🏁 #AllLivesMatter",30-06-2020 16.57,4919,ShadowLand,,,,,,,,2.41.02
15-10-2020 0.24,1.32E+18,"ich warte nur noch darauf, dass er dazu aufruft, alle demokraten öffentlich auf der straße zu erschießen. der typ ist komplett mit allem durch. #trump",0,0,Twitter Web App,15690618,evilyeahyeahyens,yeahyeahyens,"die Mehrheit will das nicht hören, Arne",01-08-2008 15.56,339,"Trier, Germany",49.7596208,6.6441878,Trier,Germany,Europe,Rhineland-Palatinate,RP,2.41.06
15-10-2020 0.24,1.32E+18,"@kanyewest Its sad! Why cant people get along! 

Azerbaijan is a aggressor because of Turkey. Turkey is destroying every territory in that region and killing many people because they want to conquer. 

Hitler is back!

#TurkeyAggression #Armenia #kharabakh #Artsakh #Trump2020 #DonaldTrump",0,0,Twitter Web App,1.08E+18,Chris Issagholian,CIssagholian,"Plastic cup manufacturing and printing, Plastic bag manufacturer, Paper cup manufacturing, Cryptocurrency mining and investing, politics, real estate",03-01-2019 22.39,8,"Shadow Hills, Los Angeles",34.2619469,-118.3517463,Los Angeles,United States of America,North America,California,CA,2.42.00
15-10-2020 0.24,1.32E+18,"#Trump is bragging about how he doesn't have protesters at his crowd anymore.

Because the people who want to protest are smart enough not to go to a Covid-spreading-party.",3,1,Twitter Web App,8436472,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",26-08-2007 5.56,1185,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,2.42.03
15-10-2020 0.24,1.32E+18,"@dannymoshow @icecube You’re right.

@icecube should know better, remember when #Trump said Mexico was going to pay for the wall? 🤔

Millions of minorities work in the healthcare industry, that mutha..ka!!! didn’t even help supply PPE to hundreds of hospitals, actions speak LOUDER THAN WORDS!

#VOTE https://t.co/IGGbN1AMHf",0,0,Twitter for iPhone,33172759,Ozzy 🇺🇸,geminigod,#Science | #Tech | #Business Owner | Urban Development | #Renewable Energy | Politics | #California | #Visionary |#ProblemSolver | #Economics | #LA,19-04-2009 10.15,2374,91/93Million Miles from the 🌞,,,,,,,,2.42.07
15-10-2020 0.24,1.32E+18,"Composed

Primarily of

Lifelong Republicans

Who Have Produced

Many of the Best

Anti Trump Ads

the Lincoln Project

Projects that

#Trump 

Will Lose   !?!?!",0,0,Twitter for iPhone,2223930271,Dad Jokes by Dad,dadjokesbydad,"Here are my sesquipedalic, Quintessentially Quaint to Completely Corny, Queries & ,,, Quips?!",01-12-2013 0.26,1036,,,,,,,,,2.43.01
15-10-2020 0.24,1.32E+18,"@birdflyoverlake The definitive Trump book! “The author’s biting use of humor is like the proverbial ‘spoonful of sugar’ to ‘help the medicine go down.’” 1700 references. Please share.
https://t.co/QPTNT01xi8
#Trump #trumpbook #biden #bidenharris2020",0,0,Twitter Web App,1.14E+18,John Wait,authorjohnselby,"I am transitioning to a full-time writing career after battling Stage 4 cancer.  I write science fiction, memoirs and technical. I also edit and ghost write.",11-06-2019 15.25,1386,"Columbus, GA",39.9622601,-83.0007065,Columbus,United States of America,North America,Ohio,OH,2.43.05
15-10-2020 0.24,1.32E+18,"@MeidasTouch @endoody13 Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020",5,5,Twitter Web App,1.01E+18,TheCupofJoeintheD,CupofJoeintheD2,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD",27-06-2018 12.42,5561,"In the ""D""",,,,,,,,2.43.08
15-10-2020 0.25,1.32E+18,"@Merciless365 @DemNevada @JoeBiden Hey Everyone, let the #NBC top sponsors know You are boycotting them!!! NBC caved into #Trump and will air his TownHall around same time as #Biden has his tonight.  Anything for ratings!!!!
#BoycottNBC 
#BoycottTrumpTownHall 
#BidenTownHall 
#BidenHarrisLandslide2020",9,6,Twitter Web App,1.01E+18,TheCupofJoeintheD,CupofJoeintheD2,"Sports and News topics happening in the ""D"" and around the World..... see blog posts at https://t.co/tuHQEvMP1z

Formerly CupofJoeintheD",27-06-2018 12.42,5561,"In the ""D""",,,,,,,,2.44.02
15-10-2020 0.25,1.32E+18,How awesome! My TwitterVersary! #trump2020 #trump https://t.co/lxD1ar0wDA,0,0,Twitter for iPhone,1.05E+18,Pasco Greene,GreenePasco,"Open minded and love to share information on this far reaching, freedom loving platform! Wut? Be cool or I’ll tase you in the kitchen AROCK!",08-10-2018 0.36,195,Portugal,40.0332629,-7.8896263,,Portugal,Europe,,,2.44.06
15-10-2020 0.25,1.32E+18,@andymstone Yeah and why do you let disinformation about #trump?  #liberalbias,0,0,Twitter for iPhone,20860455,Sharon🇺🇸,summeryanks,Just living the dream and doing the best I can for my family...⛱️🎉🎀,14-02-2009 17.49,71,United States,39.7837304,-100.4458825,,United States,North America,,,2.45.00
15-10-2020 0.25,1.32E+18,"Don’t be a chump
Vote #TRUMP
#BIDEN is a LIAR

https://t.co/PBUFv9SvvU",0,0,TweetDeck,15724305,Martin Stytz 🇺🇸 ✝,mstytz,"Christian, conservative, USA, strict Constitutionalist, pro-life, military vet, widower, Yorkies Biblical inerrancy.  Freedom forever!! Ad Finitum Fidelus",04-08-2008 16.37,1839,USA,39.7837304,-100.4458825,,United States,North America,,,2.45.03
15-10-2020 0.25,1.32E+18,The second most disheartening thing of 2020 behind #Trump is the realization that 50% of Americans suck ass.,2,0,Twitter for iPhone,1.24E+18,CR,sushi_roll321,VOTE BLUE! 💙 Here for the political discussion. Very happily married 28 years. Trump is THE WORST HUMAN EVER! #Resist #ResistersUnite Don’t DM me.,17-03-2020 14.44,6047,"Colorado, USA",38.7251776,-105.6077167,,United States of America,North America,Colorado,CO,2.45.07
15-10-2020 0.25,1.32E+18,"Don’t be a chump
Vote #TRUMP
#BIDEN is a LIAR

https://t.co/RV0idxwWqM",0,0,TweetDeck,327156892,m stytz 🇺🇸 ✝,mrstytz,"Christian, conservative, fiscal conservative, strict Constitutionalist, Love USA, God loving, God fearing.  Liberty forever! Ad Finitum Fidelus",01-07-2011 2.49,1057,,,,,,,,,2.46.01
15-10-2020 0.25,1.32E+18,"@sofka_juyne Don’t lose hope, coz #Trump is gonna set #America free again!🇺🇸🇺🇸🇺🇸🇺🇸",1,0,Twitter for iPhone,2150123942,808 Livin’,Oahu_808,"Single father to the three most important humans in my life.I like other humans too, just not as much...😐 IFBP I also mute resistors just to frustrate them. 😂",23-10-2013 2.57,5896,"Kapolei, Hawaii",21.3340079,-158.077849,Kapolei,United States of America,North America,Hawaii,HI,2.46.05
15-10-2020 0.25,1.32E+18,#Democrats need 2 turn out #voting in the hundreds of millions 2 make no mistake we want #Trump and the horse he rode in on out of office &amp; the numbers we seeing now have not even hit the West Coast We need 2 blow this b%tch up 2 make no damn mistakes #BlackLivesMatter,0,0,Twitter Web App,22066415,Reda StCyr,StCyrlyMe2,"36yrs Employed Now Retired United States Postmaster I now spend my time working with, advocating & speaking out 4 voiceless on political issues",26-02-2009 21.41,16100,Henderson Nv,,,,,,,,2.46.08
